Max_R1,Sum_R1,Mean_R1,Variance_R1,StandardDev_R1,Skewness_R1,Kurtosis_R1,Excess Kurtosis_R1,Energy_R1_D1_T1,Contrast_R1_D1_T1,Homogeneity_R1_D1_T1,Entropy_R1_D1_T1,Correlation_R1_D1_T1,Dissimilarity_R1_D1_T1,TotalSum_R1_D1_T1,MeanX_R1_D1_T1,MeanY_R1_D1_T1,StdDevX_R1_D1_T1,StdDevY_R1_D1_T1,Short Run Emphasis (SRE)R_1_T1,Long Run Emphasis (LRE)R_1_T1,Gray Level Non-Uniformity (GLN)R_1_T1,Run Length Non-Uniformity (RLN)R_1_T1,Run Percentage (RP)R_1_T1,Low Gray Level Run Emphasis (LGRE)R_1_T1,High Gray Level Run Emphasis (HGRE)R_1_T1,Max_R2,Sum_R2,Mean_R2,Variance_R2,StandardDev_R2,Skewness_R2,Kurtosis_R2,Excess Kurtosis_R2,Energy_R2_D1_T1,Contrast_R2_D1_T1,Homogeneity_R2_D1_T1,Entropy_R2_D1_T1,Correlation_R2_D1_T1,Dissimilarity_R2_D1_T1,MeanX_R2_D1_T1,MeanY_R2_D1_T1,StdDevX_R2_D1_T1,StdDevY_R2_D1_T1,Short Run Emphasis (SRE)R_2_T1,Long Run Emphasis (LRE)R_2_T1,Gray Level Non-Uniformity (GLN)R_2_T1,Run Length Non-Uniformity (RLN)R_2_T1,Run Percentage (RP)R_2_T1,Low Gray Level Run Emphasis (LGRE)R_2_T1,High Gray Level Run Emphasis (HGRE)R_2_T1,Class
173,95.8477481514676,95.84774815146761,581.9612468897427,24.123872966208033,0.1753823361252271,2.3340204086446787,-0.6659795913553213,0.0007507122367070567,33.936206695560045,0.21659888614291264,7.431419918396972,0.9705703219496701,4.341602834761439,0.9999999998856749,94.91619983994505,95.49994283754434,23.407166815339185,24.06782447267768,0.9407930950780491,1.2752632758234372,0.011429048230530125,0.8559217121688033,7.759155802979266e-05,0.00013093043288301467,9961.447568899841,189,107.74894826606024,107.74894826606024,738.8261145845892,27.181356010776746,0.6384425291120198,2.741099935388919,-0.25890006461108106,0.0008053865783168996,31.651674970250525,0.23239531253808896,7.4004102241540375,0.9791001996358596,4.105135040673967,107.68297206444879,106.85568563811282,27.301785582332208,26.362457648792795,0.9339981681510962,1.3217737350767484,0.011319173607936547,0.8413478120656873,5.62999662136189e-05,0.00010083286054777722,12565.159863558842,Lung_Opacity
182,127.38178981704723,127.38178981704723,772.3806866845141,27.791737741359643,-0.0031014217240371675,1.9839475787993677,-1.0160524212006323,0.0012817682794139655,9.03849493356895,0.3697780124024807,6.904325092300845,0.9944093533619209,2.2193921849175906,0.9999999998552821,126.70130246020277,127.27091172214186,27.48161729369433,27.869358377859232,0.8772638632818038,1.6824563891646571,0.01023454921883811,0.7264657331436968,8.794301291515048e-05,7.080651860882674e-05,17254.264643313003,174,111.77316356513225,111.77316356513225,960.3853718723652,30.99008505752066,-0.011594855686985215,1.8919834382495913,-1.1080165617504087,0.0008967488421469601,20.843995959466376,0.29719885958657755,7.222664702452933,0.989060174095639,3.1830474261991393,111.05913218970733,110.81210898082747,30.888535891305022,30.698100509276664,0.9074729567961692,1.4740450538687562,0.00915493538543722,0.7852599426151212,9.661835746899648e-05,0.00010223805846060659,13678.17179236043,Lung_Opacity
146,88.75108162676665,88.75108162676665,598.2714691214017,24.45958849043462,0.07789030057653341,2.0917249053686895,-0.9082750946313105,0.001059385155118685,22.43355505950733,0.24903567777695065,7.100588554933043,0.9818334089351533,3.5096821872121673,0.9999999998521802,87.66090169992594,88.4486326681449,23.72917566974237,24.53930704866537,0.9291794859468641,1.3488606864724546,0.011183319855669432,0.830884987503808,7.39152930634772e-05,0.0001601740201921403,8653.528122295933,148,91.44853150841178,91.44853150841178,780.0457541879864,27.92929920689,-0.39572691577947816,2.118896080492587,-0.8811039195074128,0.0011558410009003233,14.152848606418278,0.29994914140311735,7.058953377837388,0.990972566441056,2.8324347948663426,90.95832726213041,90.58429258341853,27.912631120645052,27.56255515095058,0.9113472261825553,1.469489592244083,0.011124843878619603,0.7935496475059585,7.61208799465196e-05,0.00017578881475296696,9326.776732249788,Lung_Opacity
159,109.27336360196743,109.27336360196745,129.03518531879627,11.359365533285574,0.7824962156740937,3.855300047972343,0.8553000479723432,0.0031756149850796092,17.025372841947437,0.3418605900429102,6.158280506898588,0.9316796911065574,2.6972690291114856,0.999999999806314,108.81444896378088,108.97637032732904,11.04103102356896,11.241206924137895,0.8918143313574642,1.569996216420734,0.027697790072391534,0.7540755073873548,0.00010416666664696051,8.471926651025581e-05,12289.249905410517,141,101.70286532951289,101.70286532951289,102.56242731997276,10.127310961947044,0.6864400317324197,3.13435372768796,0.13435372768796006,0.003450655622527464,11.661342794539689,0.34194513839152296,5.973125071642175,0.9402010104693946,2.4753031640120424,101.30523513753347,101.01153504880209,9.988295386692602,9.38641920210993,0.8956035498248965,1.5306590257879655,0.02968136549752564,0.7612279043146859,0.00013106159891395375,9.744083324020729e-05,10650.440974212033,Lung_Opacity
212,172.32782426778243,172.32782426778243,212.36554380175414,14.572767197816416,-0.1960137257159847,2.273760385631314,-0.7262396143686858,0.0013900692593257651,24.154769555379502,0.24515761772980693,6.805627910668121,0.9419193654906785,3.73719185343254,0.9999999997856377,171.8553054662381,171.88488745980695,14.397312263924775,14.441404571335974,0.9295952463970246,1.328661087866109,0.01910987202205208,0.8312483148065773,0.00014245014242034117,3.402813339320572e-05,30254.90020920502,199,154.96155766350475,154.96155766350475,215.42088863708926,14.677223464848154,-0.13126489377266912,2.6739906362300605,-0.3260093637699395,0.0015493082010373648,24.909632308412853,0.2477250094060633,6.754078198676472,0.9406765721641124,3.7589331942623097,154.5455722423612,154.23148627654055,14.529381285062787,14.37963714918447,0.9319735674266378,1.318771842236645,0.019217304841727387,0.8365112090132985,0.00014172335597369254,4.226955105621856e-05,24539.428357463803,Lung_Opacity
128,52.38188929714354,52.38188929714354,621.060987635961,24.921095233475615,0.5067229484467662,2.51248148829138,-0.48751851170862004,0.0010384939107346914,39.23432223357036,0.27438807116846065,7.229363009672648,0.9667590400865015,4.0734442831556334,0.9999999998794018,51.42221418234457,51.63651712493964,24.01351531828495,24.43546503591955,0.9126047304860865,1.466042432144127,0.011861502993783872,0.7962767188494461,6.600224406847563e-05,0.0007753293084200454,3470.6870925684484,120,60.71414840445983,60.71414840445983,725.6651170083491,26.938172117060002,0.13466344645457157,1.9968652844421646,-1.0031347155578354,0.0008670114246641318,37.09220418735827,0.25481269373625487,7.299180848842542,0.9734883558428875,4.25722200153204,59.66521567075585,59.519588444796184,26.51303352351271,26.35126766379619,0.9226219616386859,1.4288735101883892,0.010345738432094678,0.8176561936499208,9.792401094866493e-05,0.0006055683520059032,4534.301230296041,Lung_Opacity
191,97.79947163165177,97.79947163165177,534.3925472110772,23.116932045820377,0.15052084732063878,2.573026847952844,-0.426973152047156,0.0006023120656866777,71.47046737654415,0.16522644914616857,7.642917261779074,0.9302346387066138,6.230097585229942,0.9999999998715973,96.85118130457133,97.17783769902424,22.320517710555144,22.83060117604853,0.956520561635985,1.1904642093345077,0.011998825508981268,0.8915070932983621,8.393486653300301e-05,0.00012299895344892916,10295.728141904643,182,99.37530695770806,99.37530695770806,591.5686944828575,24.322185232475668,0.39722734376088187,2.6858378384871227,-0.31416216151287735,0.0005620773125761584,90.48483576652887,0.15749844947690964,7.717123712544173,0.9208992315157456,6.957791753045731,98.87714884696035,98.18742138364794,24.196207675236533,23.308017615588675,0.9587445050780657,1.180218281036835,0.011641034897693255,0.8967481931218918,8.528784647024088e-05,0.00011885468333311017,10666.77094133697,Lung_Opacity
182,83.58380414312617,83.58380414312617,1200.1812484705333,34.64363214893227,0.23134020676094252,2.274863862744668,-0.725136137255332,0.0005559877397673583,36.08986125548697,0.21916439761976317,7.718881800395276,0.9847334048120312,4.440768409344667,0.9999999998932764,82.38975453575333,82.80512273212504,33.75988509380678,34.42065745833203,0.9392789925832926,1.2892864616028454,0.008060960710779429,0.8527398346510819,6.858710561696678e-05,0.0002748285257340046,8354.601171793262,163,70.21971616827166,70.21971616827166,1171.5855311916139,34.22843162038854,0.5383454936353018,2.52934382728078,-0.4706561727192198,0.0006916841812420207,36.057094764881136,0.23317551408671072,7.554916414851536,0.9842759925173437,4.326385292034406,69.29932677369237,68.8776540652511,33.901550346819064,33.2278774716704,0.9334285422650221,1.3224784591991892,0.008858309940309391,0.8400096370915298,6.541077968820573e-05,0.0004524542674255037,6243.8335022807905,Lung_Opacity
167,105.82182075805878,105.82182075805879,778.2640367840253,27.89738404911875,0.10998541015640778,1.8828138508166146,-1.1171861491833854,0.001153271089812261,12.168447591287256,0.3297934842089776,7.036246449091681,0.9922332324465878,2.5893864806592086,0.9999999998799374,105.64473526233644,105.6155600912475,28.040328595025617,27.86289396246342,0.8982140092625392,1.5528397685677175,0.011030414228051115,0.7670154049844529,7.90576330051326e-05,0.00010923747578687614,12189.16542685087,199,103.3032339885859,103.3032339885859,1684.2845868780332,41.040036389823456,0.6606100358068646,2.35016280272164,-0.6498371972783601,0.0008640760987391028,14.047384134227235,0.3232879216853013,7.323848494897639,0.9958000400176589,2.756718161397231,102.65234324289233,102.49876671426706,40.902646366124486,40.726222225558374,0.8960612625942367,1.5567533291058973,0.008490101646376804,0.7626605985773864,6.700616455864224e-05,0.0001408405628471952,12563.44920735574,Lung_Opacity
185,114.56292944528239,114.56292944528239,509.5783676878325,22.57384255477637,0.03341343975512326,2.4124202954314504,-0.5875797045685496,0.0012347961043051759,21.04712309696986,0.31556850771399325,6.989326895167905,0.9793554256359259,3.028000682426502,0.999999999829264,114.31944681577643,114.12941779067825,22.632695667552067,22.44726676037046,0.8974777698353796,1.5558907323613211,0.012488748446197668,0.7654396537369316,0.00010642826732997141,8.486393082716825e-05,13864.369029663147,164,110.0214816854861,110.0214816854861,525.3435209111904,22.920373489783938,0.035512252063628305,2.1483252596761346,-0.8516747403238654,0.0009783638240933412,33.27225731382188,0.23097053878474771,7.1382736133804015,0.9675979623747364,4.2963813887718345,109.22745548535292,108.94830557151053,22.674860479021586,22.584481098117497,0.9326536154717096,1.332690718810245,0.012089885731530556,0.8384229377171365,0.0001242853591504591,9.33010720489857e-05,12851.112916551914,Lung_Opacity
214,121.54651162790698,121.546511627907,1006.0761312421131,31.718703177181016,0.3308929290309477,2.305224696154398,-0.6947753038456019,0.0005696423896208944,44.06573094355394,0.2012303948687681,7.715028703854015,0.9780334830919605,4.88751606159065,0.9999999999011564,120.23346841949203,120.88672531382836,30.513652415865586,31.627458854981416,0.943254414298019,1.2684108527131783,0.008995797276936137,0.861662253537082,5.4734537487854444e-05,8.179539700639289e-05,16023.723643410853,214,122.11404879221247,122.11404879221247,1271.3609863833904,35.656149348792425,0.26658157604584676,1.9784873144528188,-1.0215126855471812,0.0005451228030764704,50.58522796477961,0.19535305086116314,7.756882959702808,0.9797613065315822,5.141452623185335,121.2204743763058,120.73847855475005,35.44849579963124,34.66862295887142,0.9454901587683106,1.2493690662180026,0.008322688928212436,0.8664064684661158,6.469979295288704e-05,8.567628162757873e-05,16428.429996394665,Lung_Opacity
210,178.04807450289454,178.04807450289454,279.4638353309708,16.71717186999556,-0.1715348872194111,2.1716989417422945,-0.8283010582577055,0.0023832003654855813,6.905226658930886,0.392614137494508,6.325426920341791,0.987594794006404,1.9649415690298022,0.9999999998715807,177.68678566842195,177.76653396686785,16.64992079823195,16.69554367763437,0.8711550885141371,1.7075257991442236,0.017888967239441587,0.715002139002808,8.062565507330086e-05,3.20557327688879e-05,32337.676818525048,193,152.10335323840147,152.10335323840147,382.26661101884537,19.55163959924705,-0.3778644262497832,2.444969478490285,-0.5550305215097149,0.0012890358638096712,18.249960719835066,0.2627207793825026,6.923421780309982,0.9758355023602058,3.250746268145985,151.61131186174404,151.24854673998425,19.479416433713716,19.048780967668243,0.9254745742527094,1.3705404991578627,0.014567205139631967,0.8228015446121464,7.92644261134182e-05,4.505509251265584e-05,23822.903383861583,Lung_Opacity
205,143.840948525159,143.840948525159,794.2410002405131,28.182281672010042,-0.15933749698772431,2.2122109460898933,-0.7877890539101067,0.0007567112049927999,24.856315080210333,0.26800964567314023,7.447697028511748,0.9843373199866546,3.6290728918685704,0.9999999999160227,143.21498152502502,143.52107826671175,27.92487108539126,28.21306374331347,0.917474868489906,1.4285714285714284,0.009811983891420486,0.8062128589629525,5.2598358926855455e-05,5.428618498715223e-05,21773.141369908288,179,132.8851698633571,132.88516986335713,610.3633967149098,24.705533726574494,-0.40236737004054673,2.5025643121527743,-0.4974356878472257,0.0007281649204065536,45.02044226728991,0.21721259540312224,7.47289185586206,0.9629131069537084,4.784649009413131,132.15505271277988,132.32926202108547,24.499644483512,24.72863719403001,0.9383594849079996,1.3131503071330075,0.0115277360720339,0.8510144393791342,8.10504133469476e-05,6.333744113152415e-05,18535.602106054906,Lung_Opacity
205,77.84022824536378,77.84022824536378,657.6622206484906,25.64492582653517,0.9105353529821584,4.460269090618363,1.4602690906183629,0.0007043494080486812,80.55167936385695,0.17261978868149908,7.528616092819548,0.9360078241818838,6.323543727677486,0.9999999998377413,76.31364595164702,77.1135810481911,23.438218981176703,25.381197269898298,0.9502221253588348,1.2398161356791884,0.012215891366961848,0.8776484397046288,9.92654357595291e-05,0.0002213055703435003,6873.443810429543,205,74.4593593375463,74.4593593375463,1050.8489149087934,32.416799886922725,0.933540131352355,3.6137747209762687,0.6137747209762687,0.0006709602100283698,90.51564960808052,0.163372187441624,7.522605441504647,0.9600733822955043,6.677324925314721,73.77032199954954,71.89687007430749,32.55549616295991,29.240197312114617,0.9571151424904966,1.19045543691436,0.01002344801777842,0.8930785673160396,0.00010725010722673612,0.00029951514198764184,6744.963826541729,Lung_Opacity
201,112.31063096915608,112.31063096915608,991.5174116419594,31.488369466232438,0.30022954696743603,2.5620613990143313,-0.4379386009856687,0.0006203646265269836,42.62789212659517,0.19277633115243753,7.624854489527679,0.9778538405274593,4.954044996816021,0.9999999998404339,111.19578745811378,111.5058241582895,30.615156703598505,31.152390654736354,0.9466448341248717,1.2556755910443087,0.009158923264518705,0.8694144195023281,0.00011708230884479943,0.00010097223000587946,13830.816502270238,196,76.15372111923836,76.15372111923836,1348.282651020333,36.71896854515842,0.7136525343044806,3.1991700124505718,0.19917001245057175,0.000542651511509925,83.23845606402575,0.18457290883033506,7.808383417022054,0.9682253932818168,6.169310915679698,75.22081458678674,74.37118162443755,36.28726322487391,34.72607080303176,0.9489329759923629,1.237663996284686,0.00836559005148346,0.8744245792158203,7.004763238189243e-05,0.00040584181756934636,7300.97933356554,Lung_Opacity
229,144.67851128326038,144.67851128326038,1090.5303600605837,33.023179133157115,0.21215299111403618,2.453222099239583,-0.546777900760417,0.0006655879682050364,30.41963823765376,0.22498170912185658,7.5378597663642575,0.9859545672400389,4.147114555702494,0.9999999998277346,143.48458225667554,143.94625322997405,32.23190053992619,32.88732946384924,0.9384528554320574,1.2926911417985854,0.00861955032894692,0.8509385349222501,9.990009988327602e-05,5.556560803893261e-05,22312.759009767604,219,142.27160111489627,142.27160111489627,1089.6118940298038,33.009269819700705,-0.013786729771742062,2.0903444161380467,-0.9096555838619533,0.0006433839156928026,34.280877438518445,0.21779596398301213,7.55297794257431,0.9846881398087056,4.348275313249341,141.71642028294394,140.8076617389923,33.0733064692546,32.10436721323212,0.9401323939300094,1.2940538866522144,0.008383781194989198,0.8549840255768605,6.728116799065823e-05,5.826918293532639e-05,21616.363580055742,Lung_Opacity
182,106.57767523621183,106.5776752362118,626.264621358822,25.025279645966435,0.6330085090862181,2.880220277515644,-0.1197797224843562,0.0014658678511555844,12.097013246778081,0.30350945303943005,6.835148872708174,0.9902040475762101,2.6993038395015985,0.9999999997754322,105.68830002245684,105.94700202110938,24.354774327140458,24.79881543076042,0.9096613076491125,1.5139529773676117,0.01265595064053246,0.790594845681026,0.00014492753620003881,0.00010073187495572871,12199.220830586686,215,134.03618570778332,134.03618570778332,984.3657820829453,31.3746040944415,0.7573226997495908,2.6350219293163053,-0.3649780706836947,0.0012552931009450318,14.21468661968782,0.28475385573353473,6.927074620211797,0.9933247071453408,2.8741814773446923,133.6969130028065,132.83115060804505,31.42535068439276,30.645717214363803,0.9212953901785262,1.3971324533454712,0.01069402165866779,0.8140000980162706,0.00012281994593127204,6.325670577198325e-05,19219.137232589896,Lung_Opacity
228,118.58699408822194,118.58699408822194,861.3596671354812,29.34892957392963,0.5878854542411449,3.214567795388507,0.2145677953885068,0.0005741794077938626,76.79340597739225,0.1907355418681013,7.754239878202557,0.9535773825560013,5.822589582025966,0.9999999999076469,117.44809752493526,117.92861100849638,28.02898690547193,29.033046492690318,0.945705750088424,1.2522055479763525,0.010071178328313416,0.867102980502039,5.6299966214899774e-05,8.357672730073785e-05,15162.408822191901,234,107.66786557266494,107.66786557266494,1467.219910393079,38.30430668205703,1.157316172600024,4.034827320779137,1.0348273207791374,0.0005978242801377718,68.58321901365075,0.21355113313070995,7.728105189212669,0.9757775709231777,5.464106080765419,106.80292638317329,106.30841335162322,37.769885770393785,37.11186253182006,0.9374793313601335,1.3030234910644036,0.009236840854537107,0.8487998644869725,7.62660158547592e-05,0.00011503863179846365,13275.924918511855,Lung_Opacity
183,69.51863312256155,69.51863312256155,1193.7362665562391,34.55048865871855,0.7397838105241474,2.951111139453363,-0.04888886054663688,0.0006814447872275243,43.15005475860467,0.22577383009760293,7.572819641803892,0.9817635169441822,4.550383350965129,0.9999999998630886,68.20386089813788,68.87116648411808,33.26182569356089,34.30475126373607,0.9354228889187854,1.315619534508274,0.009058780614833669,0.8444173120537546,9.412650601143306e-05,0.0004435411868843251,6166.613884030674,204,99.16433799068528,99.16433799068528,2980.070132080041,54.59001861219724,0.5333390502349776,1.9772853467604816,-1.0227146532395184,0.0006260894593445467,36.85104930270421,0.24473366044061998,7.625704820466255,0.9938182545743842,4.221805151983969,98.2426207131887,97.76966387988395,54.479136210744514,54.357375640461136,0.9284241239742737,1.3552894211576847,0.0067926356191797665,0.8292611935979043,8.713837572618212e-05,0.00027836457121877315,13012.964737192282,Lung_Opacity
201,137.43053909952607,137.43053909952607,1211.7084453254856,34.809602774600656,-0.19992106738583798,1.9489994150834398,-1.0510005849165602,0.0005896747453201982,57.868325233939856,0.22110756302847961,7.683351208000797,0.9761543997242366,5.130461164270233,0.9999999998483009,136.72360436893143,136.92839805825253,34.785927344170325,34.853760458855554,0.9379263345839914,1.2962085308056872,0.00831261511298463,0.8496436810162084,8.802816900104716e-05,6.588033505215529e-05,20374.722600710902,202,118.63916438067102,118.63916438067102,903.6727096625759,30.06114950667349,0.3783080174969422,2.703948601098352,-0.296051398901648,0.0005576031339390343,83.68996296893319,0.14563252728963588,7.67977880625277,0.9525563993562988,6.905290658196101,117.8075332026996,117.15044633137369,29.91813293845371,29.08174863719386,0.9667783287613421,1.1437012027853979,0.009874423597290488,0.9158934977534227,0.00010072522157423298,8.550035382285589e-05,15217.2023633678,Lung_Opacity
158,83.53094375083904,83.53094375083904,958.6303017137107,30.96175546886369,0.168566478291447,2.112566697148441,-0.8874333028515591,0.000738278714577303,22.485898134927872,0.25668370724677314,7.426909225299237,0.9882168910004019,3.5535323105758927,0.9999999998630885,82.72494523548735,83.04408543263948,30.63355389188544,30.904619997280122,0.9255425411315463,1.3702510404081083,0.009098735408154039,0.8230783845542162,8.573388201866888e-05,0.00023026296354249448,8104.110753121225,148,72.60096009600962,72.6009600960096,886.2926123395416,29.77066697841252,0.25349919964361944,1.965959197130794,-1.034040802869206,0.0008943631721442758,22.792928513021906,0.2729347825165442,7.26705045973687,0.9870055383281616,3.4299769402874674,71.85426594926993,71.40968485780171,29.572464297363055,29.066382686207167,0.9193375170850419,1.4146414641464147,0.009863902680417619,0.8101927653296219,7.394262051537895e-05,0.0003277372095867982,6303.393939393939,Lung_Opacity
210,99.6211085801063,99.6211085801063,1304.882561261559,36.12315824040804,0.4565208247533865,2.5297146514525566,-0.4702853485474434,0.00048704771095212047,62.00217221691169,0.16908350802667113,7.827096405223796,0.976315364985178,5.86594259024577,0.9999999998448408,98.0879751745541,98.965244375485,34.78268368132959,36.10415115407774,0.9554361343119886,1.210782080485953,0.008054314554821907,0.8893897624981962,7.936507935302695e-05,0.0001506240509795671,11429.4900531511,216,94.55374386575906,94.55374386575906,1340.3360778783558,36.610600621655415,0.4950582441570809,2.799132122081564,-0.20086787791843586,0.0005319864889874301,58.54681949329231,0.1836899230703733,7.754156305399007,0.9785733067688808,5.543267677503421,93.99128188569547,93.03245075879876,36.66809904906015,35.09106303926104,0.9497396355513342,1.2334969130916575,0.008010151438085072,0.8762385353303179,0.00010697475394113146,0.00018361049193096584,10470.854044641443,Lung_Opacity
166,80.88091954022988,80.88091954022988,703.409421376668,26.521866853158507,0.2493210813907971,2.235977231552921,-0.7640227684470791,0.0006904810857444422,60.032141727809055,0.20476021587500984,7.518452923228478,0.9561936636100667,5.385857634778064,0.999999999843211,79.64832235810586,80.22514894951398,25.46820947175475,26.381320673867318,0.9429491272882075,1.261302681992337,0.010727147280398237,0.8606848400788966,0.00010141987828060277,0.00021178445678370354,7407.894406130267,179,98.40413571571972,98.40413571571972,691.0538997800153,26.287904058330998,0.11905234457848549,2.515736662629384,-0.4842633373706162,0.0006589507718361405,92.28203010268575,0.1807068316099279,7.545613101794832,0.9323579527862392,6.395914997648848,97.85001031565896,97.30843820920134,26.30753181124119,25.76378502828328,0.9495830823797096,1.241517767516563,0.010764011049512114,0.876132958953559,0.0001243781094277658,0.00012919061617300363,10572.236097169243,Lung_Opacity
147,99.94197595399895,99.94197595399895,187.3055720496047,13.685962591268643,0.06480424983094937,2.6382294163280577,-0.36177058367194226,0.0021362844438747686,12.401733331679823,0.342580681860462,6.417242280165429,0.9671174974256449,2.535599999661912,0.9999999998666667,99.33626666666686,99.76440000000028,13.071046554864743,13.721548477300063,0.8892344775512574,1.5874281233664402,0.020439975305896557,0.7490947361948219,8.54408749033933e-05,0.00010393827830371127,10376.588081547307,140,89.54745427582797,89.54745427582797,246.94868729091476,15.714601085961895,0.40368440957066987,2.620472689261411,-0.37952731073858903,0.0021087835582686157,12.26215431086475,0.34688632258527247,6.483051970356054,0.9754236154956012,2.495769667572191,89.237908826872,88.79719661573415,15.685143050985682,14.947837481626646,0.8901453081232492,1.5957736035590706,0.018264317733793167,0.7510708841941365,7.410701051403744e-05,0.00013325474990080776,8445.790163124075,Lung_Opacity
186,80.39043867120955,80.39043867120955,1063.2750491261365,32.607898569612495,0.13230222638096084,2.723557006704193,-0.2764429932958068,0.000578318899931663,43.56001736015207,0.2048684309729876,7.701962534598878,0.9800380403997423,4.8361189488999115,0.9999999998914696,79.04330366833081,79.98057304102434,31.254085421439942,32.64820862676269,0.9432111253075904,1.2655451448040884,0.008862226251272944,0.8615265328740926,5.9326055997480206e-05,0.00035245475652535526,7687.6785562180585,195,79.83439261302314,79.83439261302314,817.6441175439003,28.594477046169253,0.9488463984291658,4.203284302065218,1.2032843020652182,0.0006435915796056786,87.29933887275939,0.17896023029509403,7.657978245214612,0.94760195011452,6.37573457316656,79.52522037218422,78.15046523016645,28.743071395621794,26.18871297450116,0.9515212988501154,1.226525962345605,0.01125040464614317,0.8804534225179842,6.288121737282785e-05,0.00022623917385230155,7351.843146660272,Lung_Opacity
205,76.20730027548208,76.20730027548208,1127.3307967650098,33.57574715125502,0.8481002661954692,3.882346208185322,0.882346208185322,0.0007235755392007639,42.49909891444732,0.2293061495595859,7.544194785111805,0.9816751430148418,4.5547657184066015,0.9999999998998799,74.573488185823,75.42561073287943,31.398333272122866,33.2668783477017,0.9326968549127641,1.3462219598583234,0.009346791330416113,0.8388724020076422,6.644076804874184e-05,0.0003197705946835789,7088.298012593466,206,83.97516435354272,83.97516435354272,1266.9481048853327,35.59421448613992,0.6154155559303226,3.1872547630487995,0.1872547630487995,0.0006395063803154064,65.32119303577281,0.20391455285895874,7.640150778140481,0.97454826586909,5.574190646646588,82.94259592326156,81.82553956834532,35.31091564004108,33.224106700259554,0.9428526499472445,1.2679327976625274,0.00846665787927602,0.8607456668687093,8.141333549246178e-05,0.0002578842928800844,8487.72666179693,Lung_Opacity
181,81.47100454209358,81.47100454209358,763.1419447287212,27.625023886482364,0.38985546962194856,2.6950362683256075,-0.3049637316743925,0.0005853878075520832,57.88109853980863,0.17110365855437598,7.705463687782272,0.9604251213391538,5.623047926157978,0.9999999998922995,80.53947226709738,80.76564351103927,26.798642421140393,27.191346226138396,0.9570870450570989,1.1902397802894265,0.010490583618659548,0.8929703820090842,6.0712767888675244e-05,0.00022204600854442168,7564.6085349107425,167,88.68556962025318,88.68556962025318,819.1570829033809,28.620920371353904,0.14914234090482978,2.5155813877265856,-0.48441861227341443,0.0005663786511033517,52.74899675692603,0.1776336198323335,7.702549047965832,0.9667502715738093,5.443624594764599,87.84543689320361,87.78071197410992,28.240079051506573,28.071186727856364,0.9524797819971871,1.210632911392405,0.009777407465514476,0.8822412112326605,7.936507935503315e-05,0.00018522158725466342,8862.658481012657,Lung_Opacity
150,109.86459087617669,109.86459087617669,276.09571216064086,16.6161280736711,-0.08841550638721393,2.6202518297345123,-0.3797481702654877,0.0013129515589525844,30.424304261516745,0.25877257592510255,6.945636789141472,0.9430951664454665,3.8851576987226193,0.9999999998144713,109.17476808905377,109.36011131725401,16.192988291094682,16.453341144484593,0.9230010962265672,1.3846850108616946,0.016878360030523242,0.8176474742917385,0.00010335917310790404,8.759834286163476e-05,12567.05322230268,133,92.03432682425489,92.03432682425489,350.8750806619424,18.731659848020474,-0.24062075011441958,2.3219633400817234,-0.6780366599182766,0.0011063775964924199,26.91456433603684,0.23962433278948592,7.0240737865846,0.9609797971776444,3.911384353633386,91.30633877464484,91.4114903540387,18.491146000650254,18.630048701568036,0.933531746031746,1.3186022610483041,0.014811038847566486,0.840051292224624,0.00010557432430262354,0.00013367649844629238,9006.261048304214,Lung_Opacity
164,130.90389582436507,130.90389582436507,174.26874504640102,13.201088782611873,-0.7768408184126969,3.286442680873594,0.28644268087359404,0.0021555391454719337,13.408787113683694,0.30252175277333426,6.492702427748378,0.9613377551490242,2.801577736079589,0.9999999998904349,130.65026843431605,130.66889448887926,13.160444103307839,13.175977253012624,0.9093922789018031,1.4572750753336206,0.023636531424654248,0.789063731944763,7.34645900596812e-05,5.950820034564087e-05,17572.906478691344,164,125.04929686292691,125.04929686292691,154.95306356061292,12.44801444249696,-0.19054994918335255,2.600437719622396,-0.3995622803776042,0.0020692659408282836,14.506252965884725,0.3033971403870071,6.476096535132812,0.9533299621563984,2.8481874302915693,124.77821750831085,124.92258983694799,12.405950015424864,12.501417657611997,0.9096382578684387,1.4469170143718126,0.022546701647314853,0.7894556650509191,9.410878974642051e-05,6.491374784700358e-05,16043.378303198886,Lung_Opacity
193,117.83288369304555,117.83288369304555,722.3346320919883,26.876283822210024,0.14613441109242786,2.58584465654463,-0.41415534345537,0.0008167598698233176,27.081861461053307,0.23762889073327684,7.368210125758041,0.9808140107760593,3.9296575020842477,0.9999999998464136,117.08032560282611,117.13561664874838,26.453457965578913,26.64179945853482,0.9332862043698374,1.325689448441247,0.01066700596197569,0.8396415510217259,7.862253320623633e-05,8.389592231417914e-05,14843.588878896882,177,127.55585443037975,127.55585443037975,645.7019435737462,25.41066594117018,-0.027499711675364944,1.7719270126471838,-1.2280729873528162,0.001178859256198895,14.350431523473363,0.3101446058807241,6.976371589308303,0.9888429149977161,2.8210389182834943,126.96303533626453,126.93567822830168,25.34243126464726,25.373694885851556,0.9036494374120957,1.48876582278481,0.011683374056795813,0.777443618688074,7.759155802620826e-05,6.860935323275664e-05,17172.309651898733,Lung_Opacity
